episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1634.1767298902175,1851.6181462140992,10.15,3790.232551846294,0.958671875,0.9721073666666666,18630.201360827872,3566.0054121872745,1795.2714726459208,-39.94000000000062,-22317.361515770837,0.09646233977117272,0.3839190502611836,44041,37.27120494842529
2,1586.2409407120158,1820.9823759791122,13.2,3694.5690668897146,0.9582552083333333,0.9442001666666666,18268.521717299904,3476.7235110335255,1795.9673692890112,-39.630000000000685,-21915.341656910976,0.0328683431281618,0.41620325300735733,44064,49.46662926673889
3,1613.4016925806459,1728.396866840731,13.0,3749.0704568378064,0.9579427083333333,0.9163563,17382.784350747243,3518.1863514477664,1796.1462397666608,-39.730000000000665,-21043.985249381087,0.02798144455295161,0.3900694980771454,43964,59.51728677749634
4,1582.4137377307413,1558.9177545691905,19.7,3691.806145292627,0.958359375,0.8884522666666667,15646.23214332529,3463.898103274373,1804.6439212728012,-40.430000000000526,-19291.930430141827,0.023654347752127772,0.34855390784598517,44059,53.66062569618225
5,1621.2160042786286,1627.9432114882507,9.15,3816.591232256636,0.958828125,0.8606793333333334,16399.348172159935,3574.885310831734,1793.4597784853581,-39.51000000000071,-20106.96725719845,0.020629821496732977,0.3085236370567663,43852,58.40505599975586
6,1648.6491224903255,1613.210182767624,12.95,3702.6532018007824,0.959609375,0.8328183666666666,16232.593443150368,3497.1371497453715,1802.474972390547,-37.85000000000104,-19845.706442795898,0.01691399133419194,0.2783012321065563,43991,56.37455654144287
7,1655.865394197569,1537.6527415143603,16.3,3622.314890895225,0.9583229166666666,0.8048959666666666,15469.668025197101,3425.8295407021005,1808.2034665224858,-38.040000000001,-19009.79563822436,0.013543228387189963,0.2640959961459985,44088,58.97006964683533
8,1693.4709816567695,1521.5248041775458,17.15,3373.5178233166866,0.9594114583333334,0.7768488,15315.758038782818,3199.5143791975374,1815.9725827206698,-38.050000000001,-18599.7240190443,0.011584943935026444,0.24994014868613745,44285,59.838348388671875
9,1685.353831180086,1497.574412532637,14.0,3583.486924647593,0.958375,0.7488700333333334,15088.567781271287,3392.1830795345613,1813.2684595717833,-38.48000000000091,-18570.185489197476,0.009779081441337338,0.24140296688679877,44177,59.11568212509155
10,1744.6272153270704,1388.4706266318537,15.5,3361.2055401116877,0.9609114583333334,0.7208013333333334,13992.692981105023,3220.9599498142456,1823.2516004446645,-35.400000000001526,-17256.877316036695,0.008133224693058879,0.2304261745314682,44319,56.27847123146057
